time,Date,itf_g,itf_t,itf_s,DMI_HadISST1.1,meiv2,TCI_MEI,TCI_DMI,H1_features,H2_features,regime_shift
2006.6657534246576,2006-09-01,13.631875933104412,9.877071827876575,4.082708954279835,0.428,0.65,0.0,2.4550898203593188,0,8,0
2006.7479452054797,2006-10-01,4.259707248626151,2.4665118958184653,2.4354060680579,0.577,0.77,0.0,2.634730538922541,0,8,0
2006.8328767123287,2006-11-01,2.7960304316069724,-0.1536170170426826,3.968850587647304,0.501,1.0,0.0,2.8203592814367777,0,8,0
2006.9150684931508,2006-12-01,3.111926504124772,2.379521387105067,1.3758134416701862,0.172,0.64,0.0,3.0,0,8,0
2007.0,2007-01-01,6.667178113057034,7.69119193497778,-1.854633692956702,0.224,0.64,0.0,2.7223880597017653,0,8,0
2007.0849315068488,2007-02-01,3.871212286417701,5.404818111381747,-2.569289504002259,0.15,0.39,0.0,2.4447761194050175,0,8,0
2007.1616438356164,2007-03-01,0.7012754844797351,2.3149087295600284,-4.774934322328968,0.116,-0.19,0.0,2.194029850746701,0,8,0
2007.2465753424656,2007-04-01,-1.522187930256841,-3.4815393837333106,0.1621393310780876,0.1,-0.32,0.0,1.9164179104484667,0,8,0
2007.328767123288,2007-05-01,0.7249852100997656,-0.3482797307085725,-1.9384849239119084,0.27,-0.41,0.0,1.647761194029214,0,8,0
2007.4136986301369,2007-06-01,12.379179545601742,10.064050349543407,-1.284130764256227,0.03,-0.83,0.0,1.3701492537317226,0,9,0
2007.495890410959,2007-07-01,16.922271674979314,12.761503477917184,-0.1778590675010687,0.045,-0.75,0.0,1.1014925373132132,0,9,0
2007.580821917808,2007-08-01,16.137379673016085,11.113051042474654,1.4241379620121266,0.236,-0.9,0.0,0.8238805970157217,0,9,0
2007.6657534246576,2007-09-01,21.634883305153625,13.718552907033224,2.802053317670364,0.235,-1.06,0.0,0.5462686567160007,0,9,0
2007.7479452054797,2007-10-01,15.569573933946614,7.282648654426174,2.1933611817066447,0.068,-1.13,0.0,0.27761194029749126,0,9,0
2007.8328767123287,2007-11-01,13.512796259404258,5.575146899130007,2.439857263726604,-0.023,-1.12,0.0,0.0,0,9,0
2007.9150684931508,2007-12-01,13.151246217316164,8.67501665714821,0.1820810539148774,-0.227,-1.19,0.08975281192800297,0.0,0,9,0
2008.0,2008-01-01,13.534959361547546,13.9506516099395,-4.469149045871991,0.115,-1.06,0.18249738425330808,0.0,0,9,0
2008.084699453552,2008-02-01,11.287729154905271,10.756914277574076,-2.790353240768669,-0.072,-1.27,0.2749885561080348,0.0,0,9,0
2008.1639344262296,2008-03-01,7.221037066556427,6.541846592804042,-1.2432803190509747,0.097,-1.52,0.361512555584869,0.0,0,9,0
2008.2486338797812,2008-04-01,0.8765144453691465,-0.9195944304797132,1.80116381064792,-0.153,-1.11,0.4540037274390991,0.0,0,9,0
2008.330601092896,2008-05-01,-0.0698012731245609,0.1996274870318059,0.7581211449040396,0.178,-0.99,0.5435113131047554,0.0,0,7,0
2008.415300546448,2008-06-01,7.863289081993438,8.795099908701683,1.0987829019113489,0.215,-0.8,0.6360024849594822,0.0,0,7,0
2008.4972677595629,2008-07-01,9.64884684229456,9.70093221903484,2.760067492766177,0.246,-0.78,0.7255100706253867,0.0,0,7,0
2008.5819672131147,2008-08-01,8.085456318051808,6.647627575676504,5.871804552772646,0.124,-1.01,0.8180012424798652,0.0,0,7,0
2008.6666666666667,2008-09-01,10.141117023539064,8.604349862986416,4.448797425213492,0.086,-1.02,0.9104924143345919,0.0,0,7,0
2008.7486338797812,2008-10-01,2.9050099296766883,1.970623770109266,3.1268611216731825,0.029,-1.08,0.9999999999999999,0.0,0,7,0
2008.8333333333333,2008-11-01,2.289401745046248,0.4962605304493185,2.9384604915167967,-0.128,-0.98,1.0923537765880473,0.0,0,7,0
2008.915300546448,2008-12-01,5.02964708722925,4.785501938749769,1.005406835234964,-0.053,-1.01,1.1817283990924015,0.0,0,7,0
2009.0,2009-01-01,10.238804036564536,11.76807508864163,-1.5098328468402726,0.031,-1.01,1.2740821756804488,0.0,0,7,0
2009.0849315068488,2009-02-01,9.998102568813302,10.88113326694256,-1.131270394726028,0.163,-0.85,1.3666889763131909,0.0,0,7,0
2009.1616438356164,2009-03-01,10.31945025153465,8.850323953929149,1.962582183823235,0.1,-0.95,1.4503338284986669,0.0,0,7,0
2009.2465753424656,2009-04-01,8.259117768950098,3.427772417588825,4.279816687792259,0.126,-0.81,1.5429406291319048,0.0,1,8,0
2009.328767123288,2009-05-01,10.096154140580008,6.22122231757253,2.4481304497609133,0.256,-0.72,1.6325601136162193,0.0,1,8,0
2009.4136986301369,2009-06-01,19.58453191287939,15.341605354581883,1.8180353894213832,0.1,-0.05,1.7251669142492094,0.0,1,8,0
2009.495890410959,2009-07-01,19.42368758503205,16.284084531647025,-0.3931924952701935,-0.192,0.56,1.814786398733276,0.0,1,8,0
2009.580821917808,2009-08-01,16.456741971526263,12.191328586061216,1.422150965839629,-0.104,0.56,1.907393199366266,0.0,1,8,0
2009.6657534246576,2009-09-01,15.928869282632895,12.523108066553116,3.699353511778126,-0.103,0.42,2.0,0.0,1,8,0
2009.7479452054797,2009-10-01,5.067410784659321,4.081950058800784,3.3954578033622687,-0.013,0.56,2.2694610778449675,0.26946107784496753,1,8,0
2009.8328767123287,2009-11-01,-0.3254550481681248,0.2664883442242696,3.736371121813159,-0.067,1.04,2.5479041916164604,0.5479041916164606,1,8,0
2009.9150684931508,2009-12-01,-1.2912034418513638,2.033548280311985,3.2854421592188494,0.16,0.95,2.817365269461428,0.8173652694614282,1,8,0
2010.0,2010-01-01,-0.0351603622710045,6.650846916055443,-0.280877198689197,0.294,0.93,3.095808383233667,1.0958083832336667,1,8,0
2010.0849315068488,2010-02-01,-4.142400436370746,3.8920153732657097,-0.4041575564534588,0.023,1.28,3.3742514970044146,1.3742514970044146,1,8,0
2010.1616438356164,2010-03-01,-5.951044545634449,0.6260996352213368,2.7256649882623245,0.458,1.33,3.6257485029940946,1.6257485029940946,1,8,0
2010.2465753424656,2010-04-01,-9.657078975411428,-5.465170345533124,4.565628422467264,0.37,0.49,3.904191616766333,1.904191616766333,1,8,0
2010.328767123288,2010-05-01,-7.3262116121519485,-2.6244926500046186,3.947380561398472,-0.03,-0.12,4.173652694612047,2.1736526946120462,1,8,0
2010.4136986301369,2010-06-01,4.260901693865329,7.79090942863993,2.26073257419136,-0.14,-1.29,4.45209580838354,2.452095808383539,1,8,0
2010.495890410959,2010-07-01,7.1028772814676335,10.33439746185782,2.83881625625956,-0.001,-2.43,4.721556886228507,2.7215568862285067,1,8,0
2010.580821917808,2010-08-01,8.066534112840001,8.324609831270916,2.8408657903614905,-0.062,-2.38,5.0,3.0,1,8,0
2010.6657534246576,2010-09-01,13.269515340659307,11.24026256198289,3.5631166279277697,-0.268,-2.26,4.7215568862264785,2.721556886226478,1,8,0
2010.7479452054797,2010-10-01,7.298933905592271,4.959815953298509,1.4194649685080063,-0.437,-2.16,4.452095808381712,2.4520958083817117,1,8,0
2010.8328767123287,2010-11-01,6.41869180531593,3.4156346844108616,0.1175578122590216,-0.495,-2.01,4.173652694610426,2.1736526946104258,1,8,0
2010.9150684931508,2010-12-01,9.006540159797979,7.198577673054356,0.2795792128450157,-0.212,-1.86,3.904191616765659,1.9041916167656592,1,8,0
2011.0,2011-01-01,14.114815725817692,13.72972945961188,-1.937619535296658,0.192,-1.77,3.625748502993628,1.625748502993628,1,8,0
2011.0849315068488,2011-02-01,13.758236913348764,12.186494528841324,-0.7818889311047101,0.242,-1.59,3.347305389223088,1.347305389223088,0,8,0
2011.1616438356164,2011-03-01,12.677055069914967,9.478883714220643,1.7237780632078432,0.367,-1.75,3.0958083832335954,1.0958083832335954,0,8,0
2011.2465753424656,2011-04-01,9.78934080170938,3.3210420911119964,4.719204779494176,0.154,-1.69,2.8173652694615643,0.8173652694615643,0,8,0
2011.328767123288,2011-05-01,10.617915138589328,5.740268307693674,3.005143084659033,-0.089,-1.23,2.5479041916160523,0.5479041916160523,0,8,0
2011.4136986301369,2011-06-01,18.91549852200674,14.844686689625927,2.257013848557373,0.055,-1.02,2.269461077844767,0.2694610778447668,0,8,0
2011.495890410959,2011-07-01,19.62272777685224,15.58553180515794,2.6267288543872542,0.223,-0.75,2.0,0.0,0,8,0
2011.580821917808,2011-08-01,16.49511985920049,11.683655295877834,4.30369028226295,0.344,-0.81,2.0,0.18475216569984373,0,8,0
2011.6657534246576,2011-09-01,18.04614631765829,12.318147549108224,4.523672604875843,0.202,-1.08,2.0,0.3695043314011713,0,8,0
2011.7479452054797,2011-10-01,8.832070888356792,4.525244127080546,2.9671874251405987,0.356,-1.3,2.0,0.548296749821428,0,8,0
2011.8328767123287,2011-11-01,4.982255717184158,1.4759707791001784,2.1736641534375627,0.336,-1.14,2.0,0.7330489155212716,0,8,0
2011.9150684931508,2011-12-01,5.835669541230445,4.142168916717015,1.6164831044021932,-0.128,-1.18,2.0,0.9118413339415283,0,8,0
2012.0,2012-01-01,8.339919232420675,9.847982084619732,-1.970134969887997,0.046,-1.07,2.0,1.0965934996418667,0,10,0
2012.084699453552,2012-02-01,5.098894050363464,8.024004426482046,-1.6286445257567228,-0.078,-0.68,2.0,1.2808408780047353,0,10,0
2012.1639344262296,2012-03-01,3.521758253806152,5.495578619119783,0.5563633970041383,0.026,-0.58,2.0,1.4532013287309549,0,10,0
2012.2486338797812,2012-04-01,0.1305629809699023,-0.1925549981531698,3.920045927398475,-0.271,-0.38,2.0,1.6374487070928345,0,10,0
2012.330601092896,2012-05-01,2.07105453100753,2.851219775855804,2.453744625025232,-0.37,-0.32,2.0,1.8157526216371314,0,10,0
2012.415300546448,2012-06-01,12.497456428753422,12.693208825394404,3.3276202891877524,0.001,-0.28,2.0,2.0,0,10,1
2012.4972677595629,2012-07-01,14.143280128910368,14.053798959719328,2.5292335797069603,0.546,0.34,1.820535933786476,1.820535933786476,0,10,0
2012.5819672131147,2012-08-01,11.186294861664548,10.445279403790476,3.336984237457104,0.652,-0.02,1.635089732033082,1.635089732033082,0,10,0
2012.6666666666667,2012-09-01,13.581188387844476,10.809376101831727,4.724608529041548,0.453,-0.29,1.44964353027919,1.44964353027919,0,10,0
2012.7486338797812,2012-10-01,4.656880239779737,2.6150720242662766,3.862890552058704,0.11,-0.19,1.2701794640666617,1.2701794640666617,0,10,0
2012.8333333333333,2012-11-01,2.690633922458314,-0.9895679171226636,4.326833762091455,-0.1,-0.03,1.0847332623127697,1.0847332623127697,0,10,0
2012.915300546448,2012-12-01,3.0942392425046785,0.7966189989744599,2.299655392134181,0.268,-0.03,0.9052691960997434,0.9052691960997434,0,9,0
2013.0,2013-01-01,4.106306182680701,5.41536559165089,-0.4333186520918071,-0.065,-0.06,0.7198229943458516,0.7198229943458516,0,9,0
2013.0849315068488,2013-02-01,1.1220675922748256,2.892236784384899,-1.44961952615097,0.189,-0.08,0.5338687208078423,0.5338687208078423,0,9,0
2013.1616438356164,2013-03-01,-0.6930655476820868,-0.0264948541832758,1.0660683975241894,0.083,-0.12,0.3659100221262144,0.3659100221262144,0,9,0
2013.2465753424656,2013-04-01,-4.373481199918727,-6.060412680348263,2.7733776738503324,-0.297,-0.35,0.17995574858720964,0.17995574858720964,0,9,0
2013.328767123288,2013-05-01,-3.112198672562471,-2.521337227074916,1.6732552054702945,-0.506,-0.68,0.0,0.0,0,9,0
2013.4136986301369,2013-06-01,7.000926373083789,8.299453509625376,2.138651769195651,-0.497,-1.14,0.09253731343252006,0.18507462686504011,0,9,0
2013.495890410959,2013-07-01,10.436498844790655,10.960528785575846,1.99444916594194,-0.18,-0.79,0.18208955223871207,0.36417910447742413,0,9,0
2013.580821917808,2013-08-01,8.99138415375025,8.846083981525101,3.886775872802248,-0.194,-0.45,0.2746268656712321,0.5492537313424642,0,9,0
2013.6657534246576,2013-09-01,12.672470084469182,11.020347926479824,4.826224526125598,-0.31,-0.33,0.3671641791044954,0.7343283582089908,0,9,0
2013.7479452054797,2013-10-01,5.9143426439732565,3.976770533253154,3.324445313307009,-0.168,-0.13,0.4567164179106874,0.9134328358213748,0,9,0
2013.8328767123287,2013-11-01,3.804967262592191,1.6922774010821655,2.223284005228795,0.199,-0.16,0.5492537313432074,1.0985074626864149,0,10,0
2013.9150684931508,2013-12-01,6.358019245488324,4.313909189273046,2.516433179469748,0.141,-0.34,0.6388059701493994,1.2776119402987989,0,10,0
2014.0,2014-01-01,9.329021728892716,9.060541495393627,-1.2502783949936431,-0.101,-0.5,0.7313432835821673,1.4626865671643345,0,10,0
2014.0849315068488,2014-02-01,6.365997271248926,6.3008501916096975,-0.5332578862274882,-0.089,-0.42,0.8238805970144396,1.6477611940288792,0,10,0
2014.1616438356164,2014-03-01,5.425026993811177,2.686634157888257,2.3763941609326684,-0.151,-0.05,0.9074626865672323,1.8149253731344646,0,10,0
2014.2465753424656,2014-04-01,2.1471765318778617,-3.8256233869534952,4.506099149893522,-0.058,-0.16,1.0,2.0,0,10,0
2014.328767123288,2014-05-01,1.8774180592622915,-1.499910388026827,3.796561743621773,-0.092,-0.17,1.0898203592818596,1.9101796407181404,0,10,0
2014.4136986301369,2014-06-01,10.830442708766086,8.426589962506192,2.340222251907542,-0.028,0.0,1.182634730538978,1.817365269461022,0,10,0
2014.495890410959,2014-07-01,11.7059396633421,10.682774687781684,2.166732063089448,-0.363,0.42,1.272455089820589,1.727544910179411,0,10,0
2014.580821917808,2014-08-01,10.61456318858669,8.30193603893039,3.666848483785383,-0.372,0.23,1.3652694610777074,1.6347305389222926,0,10,0
2014.6657534246576,2014-09-01,13.998108472748916,10.663003357097352,5.282410415027359,-0.145,-0.09,1.4580838323355712,1.5419161676644288,0,10,0
2014.7479452054797,2014-10-01,7.024237752957698,4.0806050160228144,5.00754974011396,0.141,0.12,1.5479041916171825,1.4520958083828175,0,10,0
2014.8328767123287,2014-11-01,5.081326817497256,2.2004264743106248,4.017661665024952,0.01,0.37,1.6407185628743006,1.3592814371256994,0,10,0
2014.9150684931508,2014-12-01,6.364871166497995,5.511442617765737,2.616375387345813,0.046,0.35,1.7305389221559118,1.2694610778440882,0,10,0
2015.0,2015-01-01,9.540731743781748,10.91866450867273,-0.7488309804302851,-0.1,0.23,1.8233532934132786,1.1766467065867214,0,10,0
2015.0849315068488,2015-02-01,6.566422402648934,8.492650125314588,-0.6190695063145721,-0.345,0.06,1.9161676646701484,1.0838323353298516,0,10,0
2015.1616438356164,2015-03-01,5.23864711327659,5.170247698088688,1.3241741923944177,-0.241,0.15,2.0,1.0,0,10,0
2015.2465753424656,2015-04-01,1.380472570561687,-1.3836789826819236,3.5223507649513173,-0.008,0.31,2.092814371257367,0.9071856287426332,0,10,0
2015.328767123288,2015-05-01,2.3274338689941327,0.7350778787370792,2.610423399111822,0.24,0.95,2.1826347305392266,0.8173652694607736,0,10,0
2015.4136986301369,2015-06-01,10.948320256563466,9.669740669558148,2.545057062578484,0.296,1.9,2.2754491017963447,0.7245508982036553,0,10,0
2015.495890410959,2015-07-01,10.863147803852543,10.769131811977388,2.3918327750695973,0.225,1.79,2.365269461077956,0.6347305389220441,0,10,0
2015.580821917808,2015-08-01,7.153587653082812,7.256863981111367,2.595049056059002,0.567,1.95,2.458083832335074,0.5419161676649258,0,10,0
2015.6657534246576,2015-09-01,9.107818355404351,8.251827531149575,4.4869471344334375,0.294,2.24,2.550898203592938,0.44910179640706205,0,10,0
2015.7479452054797,2015-10-01,-0.1609214508473246,0.72535530254691,3.709010428193832,0.483,2.15,2.6407185628745493,0.3592814371254509,0,10,0
2015.8328767123287,2015-11-01,-2.4461279374457416,-1.9681650806605493,4.388995982515168,0.347,1.94,2.7335329341316674,0.2664670658683326,0,10,0
2015.9150684931508,2015-12-01,-0.5125497165923639,0.7611030335323009,4.192426409756631,0.272,1.93,2.8233532934132786,0.17664670658672144,0,10,0
2016.0,2016-01-01,2.2347043777221733,6.163237742814292,-0.4039983589731547,0.266,1.94,2.9161676646706454,0.08383233532935463,0,10,0
2016.084699453552,2016-02-01,-0.842568510880751,3.990908540209386,-0.6860067565157273,-0.11,1.81,3.0087284447499694,-0.008728444749969366,0,10,0
2016.1639344262296,2016-03-01,-1.340981595323922,0.8906064725671552,1.581975386645847,-0.009,1.32,3.0953175615982005,-0.09531756159820048,0,10,0
2016.2486338797812,2016-04-01,-4.203524429129343,-5.129835874282616,4.492170141364314,0.146,1.33,3.1878783416770275,-0.18787834167702755,0,10,0
2016.330601092896,2016-05-01,-2.9118683680055826,-2.3552294231307704,3.309823159441353,-0.113,1.24,3.277453290140681,-0.2774532901406812,0,10,0
2016.415300546448,2016-06-01,7.151016068884951,7.445292397873665,2.519165222209095,-0.443,0.36,3.3700140702200048,-0.37001407022000476,0,10,0
2016.4972677595629,2016-07-01,9.257994853417037,9.438234243330644,2.8983270624538022,-0.758,-0.53,3.4595890186839067,-0.45958901868390667,0,10,0
2016.5819672131147,2016-08-01,7.968500031351399,6.854672237825587,3.126579936819378,-0.444,-0.27,3.5521497987629824,-0.5521497987629824,0,10,0
2016.6666666666667,2016-09-01,10.778625292587748,8.915256283742355,4.192344349905092,-0.437,-0.29,3.644710578842306,-0.644710578842306,0,10,0
2016.7486338797812,2016-10-01,3.725530418540579,1.8939154679621089,2.829244417384948,-0.372,-0.54,3.734285527305711,-0.734285527305711,0,10,0
2016.8333333333333,2016-11-01,1.977319240763436,-0.1189520091417835,2.0739747120119616,-0.382,-0.48,3.826846307385035,-0.826846307385035,0,10,0
2016.915300546448,2016-12-01,4.954241170367895,3.5320906186623127,1.8132068741108995,-0.31,-0.37,3.916421255848688,-0.9164212558486882,0,10,0
2017.0,2017-01-01,8.685635620173183,9.610642175969904,-1.334207160792572,-0.086,-0.43,4.008982035928012,-1.0089820359280122,0,10,0
2017.0849315068488,2017-02-01,6.741537339122464,8.082113590499521,-1.2771987440471155,0.101,-0.42,4.101796407184882,-1.101796407184882,0,10,0
2017.1616438356164,2017-03-01,6.639008888471201,5.291815046867741,1.7428819900870491,0.357,-0.58,4.185628742514734,-1.1856287425147336,0,10,0
2017.2465753424656,2017-04-01,3.330418990865745,-0.7204917592214111,3.080932059236732,0.499,-0.19,4.2784431137721,-1.2784431137721004,0,10,0
2017.328767123288,2017-05-01,5.475127983890852,1.7664675922583446,1.8535662991811963,0.536,0.19,4.36826347305396,-1.3682634730539602,0,10,0
2017.4136986301369,2017-06-01,13.9681257379701,10.67563169885308,2.168428825993092,0.424,-0.24,4.461077844311078,-1.4610778443110783,0,10,0
2017.495890410959,2017-07-01,14.569202195447795,11.752225717493548,2.1488132103046578,0.52,-0.63,4.5508982035926895,-1.5508982035926895,0,10,0
2017.580821917808,2017-08-01,11.609138027767882,8.498745063293484,3.031041849768581,0.349,-0.73,4.643712574849808,-1.643712574849808,0,10,0
2017.6657534246576,2017-09-01,12.770736980711964,9.48305020606589,3.663861786518236,0.034,-0.74,4.736526946107672,-1.7365269461076713,0,10,0
2017.7479452054797,2017-10-01,4.739825393239421,1.9888745439219264,2.445643574181907,0.016,-0.59,4.826347305389283,-1.826347305389283,0,10,0
2017.8328767123287,2017-11-01,1.8759910347532285,-0.4403903066529406,1.5095501152434168,0.289,-0.62,4.919161676646401,-1.919161676646401,0,10,0
2017.9150684931508,2017-12-01,3.634634513781743,2.8351235695103645,1.7470103753261483,0.109,-0.74,5.008982035928012,-2.008982035928012,0,10,0
