time,itf_g,itf_t,itf_s
1984-01-01,7.712504472019484,10.416915760259958,-2.265140356789846
1984-02-01,6.222144127476664,8.049563377208818,-2.1098976352230814
1984-03-01,6.183102975520782,4.982744837357801,1.0325867486709068
1984-04-01,3.3259215469878267,-1.1790328477204204,3.438873778489239
1984-05-01,3.6539837131395547,1.4407648867383749,2.528188978756753
1984-06-01,13.740493175099125,11.238507555043764,2.254371671206919
1984-07-01,15.121979688006531,13.18057134202218,1.780489067420744
1984-08-01,13.958667774805932,10.458653174843398,2.615275270094167
1984-09-01,16.63069855628472,12.117626890279194,4.2107232262850065
1984-10-01,7.405747945071877,4.948982675538806,1.329233937291652
1984-11-01,4.083866935662843,2.371674955874851,2.0480335823840687
1984-12-01,4.502197864537124,4.956066525791817,0.4145412393773537
1985-01-01,6.172791863532908,10.062036999203338,-1.3852687618491222
1985-02-01,1.9590302152150736,7.535068515607046,-1.0944285332807835
1985-03-01,-0.644936237725973,4.186228578564727,0.9215954398518946
1985-04-01,-3.1547154924837786,-2.1536279722482368,3.4122182689245526
1985-05-01,-1.9151688162520102,0.3427105566417391,1.4079263738863161
1985-06-01,7.941982846677954,10.044935975628174,2.2887006275289514
1985-07-01,10.479401839380284,11.952787029408398,0.472379605261219
1985-08-01,9.31676366321662,9.20189174442612,1.4543221789438534
1985-09-01,12.95144065025429,11.004579321832832,2.9722319275272753
1985-10-01,6.712362340142819,4.028952978362032,0.6722783563570811
1985-11-01,4.997195402781578,1.7050497751393148,1.4819984712984224
1985-12-01,5.40861605947407,4.70671362913355,0.14405782160879432
1986-01-01,9.701513500345692,10.136712840268977,-2.9347099200009055
1986-02-01,7.543803195266593,7.915790271506212,-2.225223434683695
1986-03-01,6.388102358570743,4.837003165579882,0.6669044863952605
1986-04-01,3.8506108018805216,-1.3505103517915145,2.653089974028088
1986-05-01,3.698403932698973,1.140090512814656,1.157589948741079
1986-06-01,13.980568240697393,10.608361786047922,2.112339370199618
1986-07-01,14.570364181035508,12.116892396243037,1.9461372462657547
1986-08-01,11.32563866155612,8.879832056837039,3.661044653790126
1986-09-01,14.220416762545877,9.968581938843437,5.43046987627017
1986-10-01,5.519628016526347,2.296978438619778,4.6617929811407315
1986-11-01,1.659742422593534,-0.6738661574921265,3.470409263919853
1986-12-01,1.8184398710838496,1.6359177054719214,1.8624211562859778
1987-01-01,3.9657652258323592,6.526632154115433,-0.7255783710561281
1987-02-01,-0.49959160997208235,3.909420702837374,-0.6212760272780137
1987-03-01,-2.77747549572997,0.398077785935815,1.9991891983237942
1987-04-01,-7.274343954526892,-5.924169497996557,3.791740689535944
1987-05-01,-6.668505065725678,-3.316121698283181,2.3457505790382824
1987-06-01,3.0690034412823994,6.642976431259744,2.6732882501130026
1987-07-01,4.97121601283747,8.690770811454932,1.9220551688604879
1987-08-01,2.9158428535223297,6.288499456934821,3.722784853648374
1987-09-01,6.57453317770139,8.404387988333308,5.457826216620873
1987-10-01,0.6429740904441882,1.5396510805742594,4.613267289614928
1987-11-01,0.2579529265324854,-0.7440861411026045,4.17849062446775
1987-12-01,2.053577914618533,2.128521927861166,2.474177545998315
1988-01-01,4.625267661440288,7.548830693188545,-0.01353807962832629
1988-02-01,2.850658166016272,5.156677156608926,-0.8601476888261763
1988-03-01,1.7941444316337878,2.0881049389020507,1.3158511891034523
1988-04-01,-2.4729915129951037,-3.868894154923996,3.838060602124323
1988-05-01,-2.974673614529113,-0.80706564707443,1.1254853471125192
1988-06-01,7.064506276819818,9.285889598972442,0.45785250603748845
1988-07-01,8.684285324081605,11.430922531336286,1.5175195267584098
1988-08-01,6.467480853374284,8.763533092478184,3.007968908580491
1988-09-01,10.26053642274972,10.642863849254233,4.280723508097766
1988-10-01,3.8623779104532403,4.466304672880888,3.034743646008181
1988-11-01,2.363317388920396,3.2656500457359403,2.2667893513588426
1988-12-01,5.538668765896249,7.168559767125522,0.5631170627094972
1989-01-01,9.893393880284602,13.154240263445843,-1.3879339482321784
1989-02-01,8.760230843632508,11.242724180902442,-2.069130781510624
1989-03-01,9.321618015733552,8.410176958181417,0.4591575326784071
1989-04-01,6.60143557505588,2.401693786281586,3.4309913070047666
1989-05-01,7.237110475537407,4.892564727696899,1.4299758239630511
1989-06-01,16.48050975641752,14.04010056755618,1.0159748789504683
1989-07-01,15.933426578445266,15.042747095219159,0.11655020506019921
1989-08-01,11.64054220826802,11.260637009928411,1.0942384215859537
1989-09-01,12.135467137683237,11.95248562619761,2.7343057410531024
1989-10-01,2.3014191214413136,3.810911800500154,1.9026333972543918
1989-11-01,-2.155211789627474,0.19127622667816607,2.1594127709384074
1989-12-01,-1.5731724311892545,1.9167181548712204,0.450815478237202
1990-01-01,0.42688859999951706,6.539033714369928,-1.045820284851461
1990-02-01,-2.8877843337892704,3.628579093178587,-1.5366025558551377
1990-03-01,-3.0570149513094944,0.08365736545957819,0.9628467783469241
1990-04-01,-6.032190588305041,-6.622991051963105,3.7890276819239297
1990-05-01,-4.918628800108427,-4.114630243843717,1.54739984135673
1990-06-01,5.850400331002875,6.006297761412159,1.7960071704453753
1990-07-01,6.769884348345763,8.277592916605975,0.460464414730512
1990-08-01,7.31870960970425,5.997849527440138,2.540567778043434
1990-09-01,11.094149722097558,8.332394217322816,4.205953824091154
1990-10-01,4.08581109835429,1.9090463174325465,3.422651567620932
1990-11-01,1.9356278032754524,0.1882624352653063,2.938371246577078
1990-12-01,3.3916344306774606,3.5795777855078548,1.6558437660557281
1991-01-01,5.615656557064234,9.183620328401105,-1.525657086459232
1991-02-01,4.520673298141293,6.931069926012626,-1.80084435431265
1991-03-01,3.2168060526254356,3.5887588957821297,-0.26615381511792774
1991-04-01,-0.2759450525223787,-2.9675405402512167,2.5038080729023164
1991-05-01,0.723400796562532,-1.1863369824712253,0.5557577680193698
1991-06-01,9.879133685486456,7.478546407411025,2.486635357965449
1991-07-01,9.72009641269252,8.233895366066806,1.7718108200702687
1991-08-01,7.349735994412802,4.345255625814643,2.9830594590536696
1991-09-01,8.468430166440399,5.041385426500632,3.8366702836840485
1991-10-01,-0.5263438527252303,-2.9228480439297515,2.9272725711211716
1991-11-01,-5.053767514079031,-5.933114228995186,2.7684420449293476
1991-12-01,-3.4412639456442524,-3.208922628548579,0.1890192614521979
1992-01-01,-0.5156835626683542,2.5170694790340393,-1.4989819952481986
1992-02-01,-1.7733249304796406,0.8539291049340604,-0.32124184893936536
1992-03-01,-2.843065942344829,-1.6550364399057553,2.032349022302443
1992-04-01,-5.571840474719625,-6.976946161683024,3.3865806909298963
1992-05-01,-4.473807711200308,-3.3870331128471465,0.7233238601299175
1992-06-01,7.960516161854007,7.394898261377168,1.6792182142514533
1992-07-01,11.075935572414036,10.545378382604714,1.3663650507731875
1992-08-01,11.017560053384681,8.482179811310992,2.3557101402078953
1992-09-01,14.081617846125784,10.640698165313308,3.844191373912194
1992-10-01,6.328405246075318,3.6698077952903807,2.1218439724041502
1992-11-01,4.6062564039602165,1.3921146870755927,2.069197781890471
1992-12-01,5.734001280232635,4.10999403274961,0.5877139386344673
1993-01-01,8.70191162253398,9.208506068798167,-0.8880670538302882
1993-02-01,5.065709570789058,6.689695597515668,-1.5039141856647564
1993-03-01,3.3609172506087446,3.382448166868416,2.0452873686941553
1993-04-01,0.6222821716637181,-2.9516144800215462,3.9485224879374448
1993-05-01,0.4735955648939941,-0.6530592160851869,2.0486734678988805
1993-06-01,9.847224303636278,8.57425476138564,2.453787162774829
1993-07-01,11.577108126509518,9.954304221618829,1.7193468785595516
1993-08-01,9.687462343495927,6.971481274065079,1.89712495228676
1993-09-01,12.175505504998535,8.751902848717709,3.001282875508226
1993-10-01,5.1702013773597635,1.7413523090371692,3.070614752210537
1993-11-01,3.4536987530607917,-0.3643405952192784,3.171064220296318
1993-12-01,5.0891649435709265,3.1903025520590647,1.4855030870475456
1994-01-01,8.621800969671838,9.329398390005581,-0.8045432011799096
1994-02-01,5.531863920788132,7.938100829755089,-1.2565988268135695
1994-03-01,3.997679135687808,5.511610240434791,1.5149914081547524
1994-04-01,1.3326880406667612,0.18647475273943453,3.602256632807878
1994-05-01,2.004256081205458,3.0621223461332514,1.6976723666298936
1994-06-01,10.995826265568937,12.456207530096957,1.5241477295743724
1994-07-01,11.396147430601323,13.74253130747246,1.3827437701577057
1994-08-01,9.579069891127482,10.159567269922716,2.0182302335647746
1994-09-01,11.13684231498643,10.556018749647535,3.056617226569947
1994-10-01,2.0407114518909757,2.6467750190115042,2.1273091103203434
1994-11-01,-2.34918773596409,-0.654922448341964,1.9881095585640731
1994-12-01,-0.9009121070346777,0.9688097066230092,0.4601265903936617
1995-01-01,0.7701170666493755,5.654592788773661,-1.9686805480961111
1995-02-01,-1.6004410847787012,3.311856229794579,-2.7041337730433987
1995-03-01,-2.5987521191689553,0.33643609899532867,0.7109306440796648
1995-04-01,-5.123605170467112,-5.352635727603206,3.5532150468510113
1995-05-01,-3.209771951984049,-2.0045893559589025,2.2511493015475583
1995-06-01,8.072558384713304,8.679834320095782,1.4162789016090789
1995-07-01,10.748632114629935,11.139797921957317,1.4272406272406504
1995-08-01,9.257716719747304,8.885316405205167,2.280654052522698
1995-09-01,12.48150275646406,10.839094228857995,2.7086789110811744
1995-10-01,4.431895315254332,3.8826085833367845,1.5437352272362959
1995-11-01,1.2938709068757013,1.326222416673451,2.0724305626721753
1995-12-01,1.676429693976622,3.460993937080196,-0.8453749970220797
1996-01-01,3.4000819941110936,8.042329508556904,-2.3322836650563845
1996-02-01,-0.1100230431941149,5.162208232841039,-2.4874359915762465
1996-03-01,-2.076762700210905,1.7989643501129144,0.36198120568289194
1996-04-01,-4.2070395509428185,-4.294493240013205,3.629252873945557
1996-05-01,-3.6452146036865853,-1.5987899942361459,1.4421108765283583
1996-06-01,5.426907242756648,8.560490021727315,0.23052628927775168
1996-07-01,6.810944535439934,11.191851511107483,0.2841556633316122
1996-08-01,6.835520901676871,8.948969802591293,1.0830790223154383
1996-09-01,11.571677988096509,11.464940560093499,3.6153486323586916
1996-10-01,4.292834140633833,4.903493835284946,2.06427016543112
1996-11-01,2.9422185527764886,2.8482726231503723,2.289915738827898
1996-12-01,4.057608149238068,5.935083670927563,-0.04314353593935069
1997-01-01,6.971763250716313,10.845436827224379,-2.403971419555725
1997-02-01,3.4994254276472327,8.022570003125205,-1.5713936835100086
1997-03-01,1.1328904437283542,3.940715246762818,0.9248548103934242
1997-04-01,-2.40721827324605,-3.0521920540476377,3.7330531948730927
1997-05-01,-2.577335468385491,-0.9720393696247795,2.2572243190552883
1997-06-01,6.74930880870966,8.112502346988398,2.2107610122877994
1997-07-01,7.476020620550795,9.401689144583939,2.3333556082238895
1997-08-01,5.095222523375774,6.124696704762989,3.3768780369114557
1997-09-01,8.55465946733209,7.156335069759022,5.510094247928766
1997-10-01,1.1389720449964311,0.6248284693049968,4.561341004592061
1997-11-01,-1.1716773907699716,-1.178736797500169,4.3282040942496245
1997-12-01,0.3259420240172391,1.4800087277170801,3.327610357078375
1998-01-01,3.4641695552513925,6.776514404279171,1.6220928747782581
1998-02-01,0.3313101425735353,4.433181809563026,-1.0580544030569898
1998-03-01,-2.729645922055096,0.9922591744202742,1.1097026939091321
1998-04-01,-7.7381284817145985,-5.821908325182111,4.456395816446284
1998-05-01,-8.258349673645672,-4.091307809362261,1.9980696062216614
1998-06-01,1.5962868413908935,4.781548235822155,2.770919853340173
1998-07-01,1.9745056552770606,5.895750144313796,1.4814637841963019
1998-08-01,0.6844272960766592,2.893640537691675,1.7178309941855183
1998-09-01,5.179147490331757,5.048665594810989,4.253391237505594
1998-10-01,-1.306342596359635,-1.4409763484820548,3.992253420572408
1998-11-01,-1.5213868940459847,-2.9076538898279285,4.4112140050181186
1998-12-01,1.2688360421852967,1.5959623162022145,2.216440934796881
1999-01-01,6.279780465063307,8.978132202297585,0.08262212424990573
1999-02-01,5.63271551877825,8.287561431288555,-1.1266622479839044
1999-03-01,6.132976403271483,6.549241721287755,1.0714712448864652
1999-04-01,4.182997624947067,1.230471077323632,4.214509607885741
1999-05-01,5.239393779457513,4.188765952563287,2.127975498410684
1999-06-01,13.974081033420942,13.523417347884116,1.9397815587496756
1999-07-01,15.428596683860956,14.551305382799509,1.7040837219342388
1999-08-01,13.198163499038317,10.597744628312576,2.84048751898054
1999-09-01,15.176242919337415,11.251634531689689,4.711568657445438
1999-10-01,6.181738878892292,3.5155450150734486,4.1402148741561495
1999-11-01,3.029007187556053,1.0919649610507678,2.8660074520722434
1999-12-01,5.173867285771798,4.358089226399382,1.1378352571958297
2000-01-01,8.898151792488239,10.644524361656458,-2.655410554814898
2000-02-01,7.859424482151565,9.692552006270468,-3.4508623917535894
2000-03-01,8.212127915749154,8.214127303379808,-1.8000749606043909
2000-04-01,5.1818562951442715,3.865021157645641,1.6475614874409608
2000-05-01,8.065911484307268,7.963266616674428,-0.2528182797941939
2000-06-01,19.172735445962697,18.514802725992,0.0457594671413184
2000-07-01,19.993730138309424,20.546644620073085,-0.9893171621080612
2000-08-01,18.725450079212372,17.28965077042041,1.4406449353649846
2000-09-01,20.47973135503651,17.852894541797287,2.2631434985524046
2000-10-01,11.226380413582387,9.592354014438644,0.7518219488743914
2000-11-01,7.9839547641179,5.599645749917876,0.4356721193672989
2000-12-01,8.887459554326849,6.773114130000099,-0.5476956845556789
2001-01-01,10.756366145470714,10.740874281729276,-3.669547533397844
2001-02-01,9.567478919870691,7.532930692553611,-3.050246604275038
2001-03-01,9.178021513280815,4.002165209212744,-0.6864937100350877
2001-04-01,6.150881551877651,-2.212158592352613,1.6452560351215602
2001-05-01,8.934853725626557,0.8015439711586562,-0.5516568988858269
2001-06-01,18.94047046840054,11.048573752162017,0.5472675000244182
2001-07-01,21.792922475851945,13.504287012436176,0.5854248973222992
2001-08-01,19.845720262758736,11.225406851077855,2.2150802864511783
2001-09-01,22.32970670372635,13.155587796621571,3.550333092634099
2001-10-01,12.64737490796944,6.228646220061499,2.0844375439661342
2001-11-01,8.335876354077428,3.682479758418812,2.4938029367013708
2001-12-01,8.782828034309492,6.1179773595264235,0.48813355015980125
2002-01-01,9.004498597469565,10.860141720786135,-2.5513037340331532
2002-02-01,6.21330230089089,7.932630788943266,-2.2900268232750602
2002-03-01,5.372886050201705,4.5373733230187,0.17713542510168032
2002-04-01,0.3461406066207827,-1.7042527930619933,2.898604390256854
2002-05-01,1.4284799502499896,0.9041073901688859,0.3691689358266528
2002-06-01,11.92401946621049,10.736883148975505,0.6754596356599701
2002-07-01,13.420481562519207,12.790375603473574,0.6892715703669223
2002-08-01,13.238445616006068,10.398010322188158,2.2239223521657925
2002-09-01,17.16163504999935,12.279631659726032,4.186123184385096
2002-10-01,10.546234197693963,5.295930964288168,2.957601581362631
2002-11-01,8.912243804381257,2.8734777454426874,3.7399858470114498
2002-12-01,9.74399458742942,5.398491150046501,2.1501878286524905
2003-01-01,12.21163176097593,10.191741882408802,-0.9836779316634199
2003-02-01,9.172548838987248,7.480075734274507,-1.8246344644682764
2003-03-01,7.436104419633017,3.697968980912756,0.7021698481148804
2003-04-01,3.644470306769386,-2.809474846511202,3.4657641681829063
2003-05-01,4.225269125209035,-0.5869002909406552,2.504566519896738
2003-06-01,12.725734754886199,8.571996092495551,2.087812011528994
2003-07-01,12.95598498405749,10.040984636473908,1.8033172669936748
2003-08-01,10.615734127064744,6.989237680870017,3.3244297779400735
2003-09-01,12.475911516577405,8.425163321096365,4.716469867265919
2003-10-01,3.2794396072243757,1.282379831222822,3.097053832093434
2003-11-01,-0.6239645830357275,-1.2699891964097092,2.913822991097256
2003-12-01,0.6868976162926277,1.5169437310794316,1.136317351378596
2004-01-01,1.2793555265151453,6.983806743290863,-1.1794079303219696
2004-02-01,-1.5635541489509737,4.884162933907151,-1.105149849411042
2004-03-01,-2.8619775495698407,1.9746660175900612,0.8552323833518265
2004-04-01,-5.916117512156166,-3.8172752160670624,3.5778286020511096
2004-05-01,-4.523678668783803,-0.7878526024831071,1.99546643705039
2004-06-01,6.0014575016086225,9.45009687430635,2.2084985362534177
2004-07-01,8.450679596027685,11.623587821278246,1.9250499057701445
2004-08-01,7.624981879445186,8.898535912303586,3.060994997404474
2004-09-01,11.45478127900576,10.615913914936474,4.543135870246626
2004-10-01,4.058504987656087,3.4337341083776494,3.8315880730433918
2004-11-01,2.100016537764241,0.7151445015314204,2.9835408826364684
2004-12-01,3.0479020070921132,2.951926420009763,1.9290911542241918
2005-01-01,4.5100662711443364,7.642101002576218,-1.241718085363604
2005-02-01,1.3778614760020456,4.852946732805832,-0.1507166828455735
2005-03-01,0.016573341866631945,1.3629320889599708,2.392050758408736
2005-04-01,-4.973721690531978,-4.940993100721965,4.798568535957054
2005-05-01,-4.913847843882199,-2.2788992469105596,2.7505215600222175
2005-06-01,4.539409011652162,7.825301373753723,3.4286216305320774
2005-07-01,6.608410005698767,10.249088892195067,1.9947576447520623
2005-08-01,6.471328113557867,8.257836799572296,2.1718328557420654
2005-09-01,10.42258967938517,10.822593043148004,3.576113683908076
2005-10-01,3.9417177021590355,4.655562645866776,2.844550235330091
2005-11-01,3.350297895885296,3.06180156617254,2.9010056815014518
2005-12-01,6.586962735318096,6.332599263785436,2.060444737267366
2006-01-01,10.244292667668045,11.537652424757596,-0.5601987315573488
2006-02-01,8.862881053621289,9.251191501198615,-0.7921479392727423
2006-03-01,8.169196426491977,5.876480242927593,1.5867809214710893
2006-04-01,5.024579933816662,-0.6043017111909841,3.4254086209715613
2006-05-01,5.788180581294198,1.4421643336090413,0.5876255827879485
2006-06-01,14.637001449297816,10.717433090302501,1.8127131306704196
2006-07-01,15.244585897996364,12.109377136245545,0.11372168594027762
2006-08-01,11.965500141562813,8.734948140729998,0.19440872727384423
2006-09-01,13.631875933104412,9.877071827876577,4.082708954279835
2006-10-01,4.2597072486261505,2.4665118958184653,2.4354060680579
2006-11-01,2.7960304316069724,-0.15361701704268266,3.968850587647304
2006-12-01,3.1119265041247717,2.379521387105067,1.3758134416701862
2007-01-01,6.667178113057034,7.69119193497778,-1.854633692956702
2007-02-01,3.871212286417701,5.404818111381747,-2.569289504002259
2007-03-01,0.7012754844797351,2.3149087295600284,-4.774934322328968
2007-04-01,-1.522187930256841,-3.4815393837333106,0.1621393310780876
2007-05-01,0.7249852100997656,-0.34827973070857254,-1.9384849239119084
2007-06-01,12.379179545601742,10.064050349543407,-1.284130764256227
2007-07-01,16.922271674979314,12.761503477917184,-0.1778590675010687
2007-08-01,16.137379673016085,11.113051042474654,1.4241379620121266
2007-09-01,21.634883305153622,13.718552907033224,2.8020533176703637
2007-10-01,15.569573933946614,7.282648654426174,2.1933611817066447
2007-11-01,13.512796259404258,5.575146899130007,2.439857263726604
2007-12-01,13.151246217316164,8.67501665714821,0.18208105391487744
2008-01-01,13.534959361547546,13.950651609939499,-4.469149045871991
2008-02-01,11.287729154905273,10.756914277574076,-2.7903532407686695
2008-03-01,7.221037066556427,6.541846592804042,-1.2432803190509747
2008-04-01,0.8765144453691465,-0.9195944304797131,1.80116381064792
2008-05-01,-0.06980127312456094,0.19962748703180594,0.7581211449040396
2008-06-01,7.863289081993438,8.795099908701683,1.0987829019113489
2008-07-01,9.64884684229456,9.70093221903484,2.7600674927661775
2008-08-01,8.085456318051808,6.647627575676504,5.871804552772646
2008-09-01,10.141117023539064,8.604349862986416,4.448797425213492
2008-10-01,2.9050099296766883,1.9706237701092661,3.1268611216731825
2008-11-01,2.289401745046248,0.4962605304493185,2.9384604915167967
2008-12-01,5.02964708722925,4.785501938749769,1.005406835234964
2009-01-01,10.238804036564536,11.76807508864163,-1.5098328468402726
2009-02-01,9.998102568813302,10.881133266942559,-1.1312703947260279
2009-03-01,10.31945025153465,8.850323953929149,1.962582183823235
2009-04-01,8.259117768950098,3.427772417588825,4.279816687792259
2009-05-01,10.096154140580008,6.22122231757253,2.4481304497609133
2009-06-01,19.58453191287939,15.341605354581883,1.8180353894213832
2009-07-01,19.42368758503205,16.284084531647025,-0.3931924952701935
2009-08-01,16.456741971526263,12.191328586061216,1.422150965839629
2009-09-01,15.928869282632895,12.523108066553117,3.699353511778126
2009-10-01,5.067410784659321,4.081950058800784,3.3954578033622687
2009-11-01,-0.3254550481681248,0.2664883442242696,3.736371121813159
2009-12-01,-1.2912034418513638,2.033548280311985,3.2854421592188494
2010-01-01,-0.03516036227100455,6.650846916055443,-0.280877198689197
2010-02-01,-4.142400436370746,3.8920153732657097,-0.40415755645345885
2010-03-01,-5.951044545634449,0.6260996352213368,2.7256649882623245
2010-04-01,-9.657078975411427,-5.465170345533124,4.565628422467264
2010-05-01,-7.3262116121519485,-2.6244926500046186,3.9473805613984716
2010-06-01,4.260901693865329,7.79090942863993,2.2607325741913598
2010-07-01,7.1028772814676335,10.334397461857819,2.8388162562595594
2010-08-01,8.066534112840001,8.324609831270916,2.8408657903614905
2010-09-01,13.269515340659309,11.24026256198289,3.5631166279277697
2010-10-01,7.298933905592271,4.959815953298509,1.4194649685080063
2010-11-01,6.41869180531593,3.4156346844108616,0.11755781225902166
2010-12-01,9.006540159797979,7.198577673054356,0.2795792128450157
2011-01-01,14.114815725817692,13.72972945961188,-1.937619535296658
2011-02-01,13.758236913348764,12.186494528841324,-0.7818889311047101
2011-03-01,12.677055069914967,9.478883714220643,1.7237780632078432
2011-04-01,9.789340801709379,3.3210420911119964,4.719204779494176
2011-05-01,10.617915138589328,5.740268307693674,3.0051430846590326
2011-06-01,18.91549852200674,14.844686689625929,2.257013848557373
2011-07-01,19.622727776852237,15.58553180515794,2.6267288543872542
2011-08-01,16.49511985920049,11.683655295877834,4.30369028226295
2011-09-01,18.04614631765829,12.318147549108224,4.523672604875843
2011-10-01,8.832070888356792,4.525244127080546,2.9671874251405987
2011-11-01,4.982255717184158,1.4759707791001784,2.1736641534375627
2011-12-01,5.835669541230445,4.142168916717015,1.6164831044021932
2012-01-01,8.339919232420675,9.847982084619733,-1.970134969887997
2012-02-01,5.098894050363464,8.024004426482046,-1.6286445257567228
2012-03-01,3.5217582538061514,5.495578619119783,0.5563633970041383
2012-04-01,0.1305629809699023,-0.19255499815316984,3.920045927398475
2012-05-01,2.07105453100753,2.8512197758558036,2.453744625025232
2012-06-01,12.497456428753422,12.693208825394404,3.3276202891877524
2012-07-01,14.143280128910368,14.053798959719327,2.5292335797069603
2012-08-01,11.186294861664548,10.445279403790476,3.336984237457104
2012-09-01,13.581188387844476,10.809376101831727,4.724608529041548
2012-10-01,4.656880239779737,2.6150720242662766,3.8628905520587034
2012-11-01,2.690633922458314,-0.9895679171226637,4.326833762091455
2012-12-01,3.0942392425046785,0.7966189989744599,2.299655392134181
2013-01-01,4.106306182680701,5.41536559165089,-0.4333186520918071
2013-02-01,1.1220675922748256,2.892236784384899,-1.4496195261509701
2013-03-01,-0.6930655476820868,-0.026494854183275844,1.0660683975241894
2013-04-01,-4.373481199918727,-6.060412680348263,2.7733776738503324
2013-05-01,-3.112198672562471,-2.5213372270749153,1.6732552054702945
2013-06-01,7.000926373083789,8.299453509625376,2.138651769195651
2013-07-01,10.436498844790655,10.960528785575846,1.9944491659419399
2013-08-01,8.99138415375025,8.846083981525101,3.8867758728022475
2013-09-01,12.672470084469182,11.020347926479825,4.826224526125598
2013-10-01,5.9143426439732565,3.9767705332531547,3.324445313307009
2013-11-01,3.8049672625921906,1.6922774010821655,2.223284005228795
2013-12-01,6.358019245488324,4.313909189273046,2.5164331794697476
2014-01-01,9.329021728892716,9.060541495393627,-1.2502783949936433
2014-02-01,6.365997271248926,6.3008501916096975,-0.5332578862274882
2014-03-01,5.425026993811177,2.686634157888257,2.3763941609326684
2014-04-01,2.1471765318778617,-3.8256233869534952,4.506099149893522
2014-05-01,1.8774180592622915,-1.499910388026827,3.796561743621773
2014-06-01,10.830442708766086,8.426589962506192,2.3402222519075426
2014-07-01,11.7059396633421,10.682774687781684,2.166732063089448
2014-08-01,10.61456318858669,8.30193603893039,3.6668484837853828
2014-09-01,13.998108472748916,10.663003357097352,5.282410415027359
2014-10-01,7.024237752957698,4.0806050160228144,5.00754974011396
2014-11-01,5.081326817497256,2.2004264743106248,4.017661665024952
2014-12-01,6.364871166497995,5.511442617765737,2.616375387345813
2015-01-01,9.540731743781748,10.91866450867273,-0.7488309804302851
2015-02-01,6.566422402648934,8.492650125314588,-0.6190695063145721
2015-03-01,5.23864711327659,5.170247698088688,1.3241741923944177
2015-04-01,1.380472570561687,-1.3836789826819236,3.5223507649513173
2015-05-01,2.3274338689941327,0.7350778787370792,2.610423399111822
2015-06-01,10.948320256563466,9.669740669558148,2.5450570625784836
2015-07-01,10.863147803852543,10.769131811977388,2.3918327750695973
2015-08-01,7.153587653082812,7.256863981111367,2.595049056059002
2015-09-01,9.107818355404351,8.251827531149575,4.4869471344334375
2015-10-01,-0.16092145084732468,0.72535530254691,3.7090104281938316
2015-11-01,-2.4461279374457416,-1.9681650806605493,4.388995982515168
2015-12-01,-0.5125497165923639,0.7611030335323009,4.192426409756631
2016-01-01,2.2347043777221733,6.163237742814292,-0.4039983589731547
2016-02-01,-0.842568510880751,3.990908540209386,-0.6860067565157273
2016-03-01,-1.340981595323922,0.8906064725671552,1.581975386645847
2016-04-01,-4.203524429129343,-5.129835874282616,4.492170141364314
2016-05-01,-2.9118683680055826,-2.3552294231307704,3.309823159441353
2016-06-01,7.151016068884951,7.445292397873665,2.519165222209095
2016-07-01,9.257994853417035,9.438234243330644,2.8983270624538022
2016-08-01,7.968500031351399,6.854672237825587,3.126579936819378
2016-09-01,10.778625292587748,8.915256283742355,4.192344349905092
2016-10-01,3.725530418540579,1.8939154679621086,2.829244417384948
2016-11-01,1.977319240763436,-0.11895200914178358,2.0739747120119616
2016-12-01,4.954241170367895,3.5320906186623127,1.8132068741108993
2017-01-01,8.685635620173183,9.610642175969904,-1.334207160792572
2017-02-01,6.7415373391224644,8.082113590499521,-1.2771987440471155
2017-03-01,6.639008888471201,5.291815046867741,1.7428819900870491
2017-04-01,3.330418990865745,-0.7204917592214111,3.0809320592367313
2017-05-01,5.475127983890852,1.7664675922583446,1.8535662991811965
2017-06-01,13.9681257379701,10.675631698853081,2.168428825993092
2017-07-01,14.569202195447795,11.752225717493548,2.1488132103046578
2017-08-01,11.609138027767882,8.498745063293484,3.031041849768581
2017-09-01,12.770736980711963,9.48305020606589,3.6638617865182357
2017-10-01,4.739825393239421,1.9888745439219264,2.445643574181907
2017-11-01,1.8759910347532283,-0.44039030665294066,1.5095501152434168
2017-12-01,3.634634513781743,2.8351235695103645,1.7470103753261483
